"No.","Time","Source","Destination","Protocol","Length","Info"
"2430","10.040054","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=417, FN=0, Flags=.......TC"
"2431","10.040340","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Acknowledgement, Flags=........C"
"2432","10.042456","f2:21:67:02:d4:c1","Broadcast","802.11","186","Probe Request, SN=3064, FN=0, Flags=........C, SSID=""eduroam"""
"2433","10.042521","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=3065, FN=0, Flags=.......TC"
"2434","10.042563","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Acknowledgement, Flags=........C"
"2435","10.042633","Cisco_55:d9:90","f2:21:67:02:d4:c1","802.11","307","Probe Response, SN=339, FN=0, Flags=....R...C, BI=102, SSID=""eduroam"""
"2436","10.042784","","Cisco_55:d9:90 (58:ac:78:55:d9:90) (RA)","802.11","39","Acknowledgement, Flags=........C"
"2437","10.042992","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (TA)","Cisco_55:d9:90 (58:ac:78:55:d9:90) (RA)","802.11","45","Request-to-send, Flags=........C"
"2438","10.043064","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2439","10.043106","f2:21:67:02:d4:c1","Routerboardc_e1:ab:de","802.11","142","QoS Data, SN=2688, FN=0, Flags=.p.....TC"
"2440","10.043147","Cisco_55:d9:90 (58:ac:78:55:d9:90) (TA)","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"2441","10.047432","","","802.11","797","Unknown protocol version: 2"
"2442","10.048576","Cisco_44:42:04","Broadcast","802.11","275","Beacon frame, SN=3104, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2443","10.056859","Cisco_79:14:50","Broadcast","802.11","316","Beacon frame, SN=3133, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2444","10.059989","Routerboardc_e1:ab:de","f2:21:67:02:d4:c1","802.11","154","QoS Data, SN=316, FN=0, Flags=.p....F.C"
"2445","10.060160","Routerboardc_e1:ab:de","f2:21:67:02:d4:c1","802.11","154","QoS Data, SN=316, FN=0, Flags=.p..R.F.C"
"2446","10.060493","Routerboardc_e1:ab:de","f2:21:67:02:d4:c1","802.11","154","QoS Data, SN=316, FN=0, Flags=.p..R.F.C"
"2447","10.060537","","Cisco_55:d9:90 (58:ac:78:55:d9:90) (RA)","802.11","39","Acknowledgement, Flags=........C"
"2448","10.069119","Cisco_79:14:54","Broadcast","802.11","275","Beacon frame, SN=3134, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2449","10.075331","Cisco_ea:55:40","Broadcast","802.11","313","Beacon frame, SN=1903, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2450","10.077030","Cisco_55:d9:91","Broadcast","802.11","263","Beacon frame, SN=3169, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2451","10.084380","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=418, FN=0, Flags=...P...TC"
"2452","10.084447","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Acknowledgement, Flags=........C"
"2453","10.085408","Cisco_44:42:01","Broadcast","802.11","263","Beacon frame, SN=3105, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2454","10.085593","Cisco_ea:55:44","Broadcast","802.11","275","Beacon frame, SN=1904, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2455","10.104544","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=419, FN=0, Flags=.......TC"
"2456","10.104622","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Acknowledgement, Flags=........C"
"2457","10.106015","f2:21:67:02:d4:c1","Broadcast","802.11","186","Probe Request, SN=3066, FN=0, Flags=........C, SSID=""eduroam""[Malformed Packet]"
"2458","10.106214","Cisco_79:14:51","Broadcast","802.11","263","Beacon frame, SN=3135, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2459","10.106683","f2:21:67:02:d4:a1","f1:8f:63:b5:7a:ac","802.11","53","Null function (No data), SN=1282, FN=14, Flags=...P...TC"
"2460","10.109185","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=423, FN=0, Flags=.......TC"
"2461","10.109488","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Acknowledgement, Flags=........C"
"2462","10.131347","Cisco_55:d9:90","Broadcast","802.11","313","Beacon frame, SN=3170, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2463","10.140777","Cisco_44:42:00","Broadcast","802.11","313","Beacon frame, SN=3106, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2464","10.143611","Cisco_55:d9:94","Broadcast","802.11","275","Beacon frame, SN=3171, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2465","10.150890","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=424, FN=0, Flags=...P...TC"
"2466","10.151217","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Acknowledgement, Flags=........C"
"2467","10.151690","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=425, FN=0, Flags=.......TC"
"2468","10.151959","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Acknowledgement, Flags=........C"
"2469","10.153051","Cisco_44:42:04","Broadcast","802.11","275","Beacon frame, SN=3107, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2470","10.161325","Cisco_79:14:50","Broadcast","802.11","316","Beacon frame, SN=3136, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2471","10.174096","Cisco_79:14:54","Broadcast","802.11","275","Beacon frame, SN=3137, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2472","10.177022","Cisco_ea:55:40","Broadcast","802.11","313","Beacon frame, SN=1906, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2473","10.180430","Cisco_55:d9:91","Broadcast","802.11","263","Beacon frame, SN=3172, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2474","10.187319","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2475","10.187623","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2476","10.187666","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"2477","10.187936","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Acknowledgement, Flags=........C"
"2478","10.188510","cc:25:93:65:31:21","2f:0b:8f:54:b8:6f","802.11","154","Association Request, SN=574, FN=11, Flags=..mP..FTC[Malformed Packet]"
"2479","10.189863","Cisco_44:42:01","Broadcast","802.11","263","Beacon frame, SN=3108, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2480","10.191692","Cisco_ea:55:44","Broadcast","802.11","275","Beacon frame, SN=1907, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2481","10.191734","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=3067, FN=0, Flags=...PR..TC"
"2482","10.191777","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Acknowledgement, Flags=........C"
"2483","10.210423","Cisco_79:14:51","Broadcast","802.11","263","Beacon frame, SN=3138, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2484","10.226153","Cisco_ea:55:41","Broadcast","802.11","263","Beacon frame, SN=1908, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2485","10.235789","Cisco_55:d9:90","Broadcast","802.11","313","Beacon frame, SN=3173, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2486","10.245659","Cisco_44:42:00","Broadcast","802.11","313","Beacon frame, SN=3109, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2487","10.257470","Cisco_44:42:04","Broadcast","802.11","275","Beacon frame, SN=3110, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2488","10.265760","Cisco_79:14:50","Broadcast","802.11","316","Beacon frame, SN=3139, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2489","10.278049","Cisco_79:14:54","Broadcast","802.11","275","Beacon frame, SN=3140, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2490","10.281498","Cisco_ea:55:40","Broadcast","802.11","313","Beacon frame, SN=1909, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2491","10.284746","Xerox_00:00:00","5a:ac:78:55:d9:90","LLC","63","I, N(R)=0, N(S)=0; DSAP NULL LSAP Individual, SSAP NULL LSAP Command"
"2492","10.294226","Cisco_ea:55:44","Broadcast","802.11","222","Beacon frame, SN=1910, FN=0, Flags=........C, BI=102, SSID=""UTguest""[Malformed Packet: length of contained item exceeds length of containing item]"
"2493","10.294432","Cisco_44:42:01","Broadcast","802.11","263","Beacon frame, SN=3111, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2494","10.300642","d8:6f:bc:b3:e0:06","d8:6f:bc:b3:e0:06 (d8:6f:bc:b3:e0:06) (SA)","802.11","343","PV1 Reserved"
"2495","10.314866","Cisco_79:14:51","Broadcast","802.11","263","Beacon frame, SN=3141, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2496","10.324198","","","802.11","1684","Unknown protocol version: 3"
"2497","10.330659","Cisco_ea:55:41","Broadcast","802.11","263","Beacon frame, SN=1911, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2498","10.340215","Cisco_55:d9:90","Broadcast","802.11","313","Beacon frame, SN=3175, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2499","10.351065","f5:ca:cd:da:e2:2b (f5:ca:cd:da:e2:2b) (TA)","4d:99:93:67:f2:4d (4d:99:93:67:f2:4d) (RA)","802.11","565","PV1 QoS Data - no SIDs"
"2500","10.361912","Cisco_44:42:04","Broadcast","802.11","275","Beacon frame, SN=3113, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2501","10.363859","be:ad:3e:a6:b7:9e (be:ad:3e:a6:b7:9e) (TA)","8c:21:59:d3:70:2d (8c:21:59:d3:70:2d) (DA)","802.11","1657","PV1 Extension (currently reserved)"
"2502","10.370223","Cisco_79:14:50","Broadcast","802.11","316","Beacon frame, SN=3142, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2503","10.382494","Cisco_79:14:54","Broadcast","802.11","275","Beacon frame, SN=3143, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2504","10.387657","Cisco_ea:55:40","Broadcast","802.11","313","Beacon frame, SN=1912, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2505","10.389372","Cisco_55:d9:91","Broadcast","802.11","263","Beacon frame, SN=3177, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2506","10.391928","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Acknowledgement, Flags=........C"
"2507","10.398214","Cisco_ea:55:44","Broadcast","802.11","275","Beacon frame, SN=1913, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2508","10.398760","Cisco_44:42:01","Broadcast","802.11","263","Beacon frame, SN=3114, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2509","10.454116","Cisco_44:42:00","Broadcast","802.11","313","Beacon frame, SN=3115, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2510","10.456914","Cisco_55:d9:94","Broadcast","802.11","275","Beacon frame, SN=3179, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2511","10.466335","Cisco_44:42:04","Broadcast","802.11","275","Beacon frame, SN=3116, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2512","10.474636","Cisco_79:14:50","Broadcast","802.11","254","Beacon frame, SN=3145, FN=0, Flags=........C, BI=102, SSID=""eduroam""[Malformed Packet: length of contained item exceeds length of containing item]"
"2513","10.483275","","","802.11","1214","Unknown protocol version: 2"
"2514","10.493790","Cisco_55:d9:91","Broadcast","802.11","263","Beacon frame, SN=3180, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2515","10.502623","Cisco_ea:55:44","Broadcast","802.11","275","Beacon frame, SN=1916, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2516","10.503199","Cisco_44:42:01","Broadcast","802.11","263","Beacon frame, SN=3117, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2517","10.523751","Cisco_79:14:51","Broadcast","802.11","263","Beacon frame, SN=3147, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2518","10.539472","Cisco_ea:55:41","Broadcast","802.11","263","Beacon frame, SN=1917, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2519","10.546352","c1:a1:34:6e:a3:09","c1:a1:34:6e:a3:09 (c1:a1:34:6e:a3:09) (SA)","802.11","1123","PV1 Reserved"
"2520","10.549086","Cisco_55:d9:90","Broadcast","802.11","313","Beacon frame, SN=3181, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2521","10.558522","Cisco_44:42:00","Broadcast","802.11","313","Beacon frame, SN=3118, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2522","10.561362","Cisco_55:d9:94","Broadcast","802.11","275","Beacon frame, SN=3182, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2523","10.562576","AID 0x1096","eb:34:7a:9a:22:f4 (eb:34:7a:9a:22:f4) (RA)","802.11","142","PV1 Reserved"
"2524","10.562953","","","802.11","142","Unknown protocol version: 3"
"2525","10.563206","","","802.11","142","Unknown protocol version: 2"
"2526","10.563694","","","802.11","142","Unknown protocol version: 3"
"2527","10.564599","","","802.11","154","Unknown protocol version: 2"
"2528","10.564762","","","802.11","142","Unknown protocol version: 2"
"2529","10.564979","","","802.11","184","Unknown protocol version: 3"
"2530","10.566314","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2531","10.566380","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"2532","10.570782","Cisco_44:42:04","Broadcast","802.11","275","Beacon frame, SN=3119, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2533","10.579093","Cisco_79:14:50","Broadcast","802.11","316","Beacon frame, SN=3148, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2534","10.591358","Cisco_79:14:54","Broadcast","802.11","275","Beacon frame, SN=3149, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2535","10.592235","","","802.11","446","Unknown protocol version: 2"
"2536","10.592440","35:d4:94:22:a9:c0 (35:d4:94:22:a9:c0) (BSSID)","9d:50:5b:b4:6d:e9 (9d:50:5b:b4:6d:e9) (RA)","802.11","446","CF-End (Control-frame), Flags=.pmPR.F.C"
"2537","10.593938","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2538","10.594004","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"2539","10.594775","Cisco_ea:55:40","Broadcast","802.11","313","Beacon frame, SN=1918, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2540","10.598211","Cisco_55:d9:91","Broadcast","802.11","263","Beacon frame, SN=3183, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2541","10.605759","","","802.11","1190","Unknown protocol version: 3"
"2542","10.607623","Cisco_44:42:01","Broadcast","802.11","263","Beacon frame, SN=3120, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2543","10.612256","8c:43:f6:1d:42:ac","d1:55:58:9f:56:de","802.11","1845","QoS Null function (No data), SN=3139, FN=10, Flags=..mPR...C"
"2544","10.628203","Cisco_79:14:51","Broadcast","802.11","263","Beacon frame, SN=3150, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2545","10.643962","Cisco_ea:55:41","Broadcast","802.11","263","Beacon frame, SN=1920, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2546","10.653586","Cisco_55:d9:90","Broadcast","802.11","313","Beacon frame, SN=3184, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2547","10.663018","Cisco_44:42:00","Broadcast","802.11","313","Beacon frame, SN=3121, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2548","10.676216","Cisco_44:42:04","Broadcast","802.11","275","Beacon frame, SN=3122, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2549","10.683609","Cisco_79:14:50","Broadcast","802.11","316","Beacon frame, SN=3151, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2550","10.696201","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=3068, FN=0, Flags=.......TC"
"2551","10.696271","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Acknowledgement, Flags=........C"
"2552","10.696312","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (TA)","Cisco_55:d9:90 (58:ac:78:55:d9:90) (RA)","802.11","45","Request-to-send, Flags=........C"
"2553","10.696382","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2554","10.696711","Cisco_55:d9:90 (58:ac:78:55:d9:90) (TA)","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"2555","10.697055","Cisco_79:14:54","Broadcast","802.11","275","Beacon frame, SN=3152, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2556","10.697532","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=426, FN=0, Flags=...P...TC"
"2557","10.697574","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Acknowledgement, Flags=........C"
"2558","10.699247","Cisco_ea:55:40","Broadcast","802.11","313","Beacon frame, SN=1921, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2559","10.702676","Cisco_55:d9:91","Broadcast","802.11","263","Beacon frame, SN=3186, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2560","10.711853","Cisco_ea:55:44","Broadcast","802.11","275","Beacon frame, SN=1922, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2561","10.712074","Cisco_44:42:01","Broadcast","802.11","263","Beacon frame, SN=3123, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2562","10.713168","","","802.11","567","Unknown protocol version: 3"
"2563","10.713562","","","802.11","567","Unknown protocol version: 3"
"2564","10.713603","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (TA)","Cisco_55:d9:90 (58:ac:78:55:d9:90) (RA)","802.11","45","Request-to-send, Flags=........C"
"2565","10.713645","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2566","10.713712","Cisco_55:d9:90 (58:ac:78:55:d9:90) (TA)","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"2567","10.713836","Routerboardc_e1:ab:de","f2:21:67:02:d4:c1","802.11","178","QoS Data, SN=317, FN=0, Flags=.p....F.C"
"2568","10.714019","","Cisco_55:d9:90 (58:ac:78:55:d9:90) (RA)","802.11","39","Acknowledgement, Flags=........C"
"2569","10.714879","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2570","10.714921","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"2571","10.715263","","","802.11","1602","Unknown protocol version: 2"
"2572","10.715495","","","802.11","1602","Unknown protocol version: 3"
"2573","10.715654","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2574","10.716007","22:38:35:5e:88:cc","db:47:45:25:40:b4","802.11","1602","CF-Poll (No data), SN=2766, FN=15, Flags=..m.....C"
"2575","10.716209","","","802.11","901","Unknown protocol version: 2"
"2576","10.716605","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2577","10.716647","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"2578","10.717589","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2579","10.717631","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"2580","10.717946","c1:4b:0a:cc:8b:d0","ae:e4:61:02:c1:23","802.11","1602","QoS Data + CF-Acknowledgment, SN=955, FN=5, Flags=.p..R...C"
"2581","10.718265","","","802.11","1602","Unknown protocol version: 3"
"2582","10.718698","80:d5:af:f6:a2:e2","68:09:4d:be:33:ac","802.11","1602","CF-Poll (No data), SN=2408, FN=9, Flags=.pmPR...C"
"2583","10.719013","94:56:e9:3f:0e:73","bc:4c:66:fb:63:9d","802.11","1602","Association Response, SN=27, FN=12, Flags=opm.R..TC"
"2584","10.720139","2c:05:cd:e8:a1:c8","8d:09:e9:12:10:98","802.11","1602","QoS Data + CF-Poll, SN=1860, FN=6, Flags=opmP...TC"
"2585","10.720536","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2586","10.720578","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"2587","10.723625","Cisco_79:14:54","aa:0d:b9:e3:99:ff","802.11","269","Probe Response, SN=3254, FN=0, Flags=....R...C, BI=102, SSID=""UTguest"""
"2588","10.723837","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2589","10.724087","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"2590","10.725264","11:9a:e6:8c:a3:37","11:9a:e6:8c:a3:37 (11:9a:e6:8c:a3:37) (SA)","802.11","1602","PV1 Management[Malformed Packet]"
"2591","10.725754","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2592","10.725796","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"2593","10.726450","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2594","10.726492","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"2595","10.726557","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"2596","10.727450","ca:77:55:af:5c:4d (ca:77:55:af:5c:4d) (TA)","6f:e2:94:d4:4c:33 (6f:e2:94:d4:4c:33) (RA)","802.11","1616","PV1 QoS Data - no SIDs"
"2597","10.727998","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2598","10.728825","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"2599","10.732658","Cisco_79:14:51","Broadcast","802.11","263","Beacon frame, SN=3153, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2600","10.738232","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (TA)","Cisco_55:d9:90 (58:ac:78:55:d9:90) (RA)","802.11","45","Request-to-send, Flags=........C"
"2601","10.738298","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2602","10.738376","d8:67:05:34:86:50","Routerboardc_e1:ab:de","802.11","178","QoS Data, SN=2692, FN=0, Flags=.p.....TC"
"2603","10.738419","Cisco_55:d9:90 (58:ac:78:55:d9:90) (TA)","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"2604","10.748351","Cisco_ea:55:41","Broadcast","802.11","263","Beacon frame, SN=1923, FN=0, Flags=........C, BI=102, SSID=""Guest"""
"2605","10.749343","Cisco_55:d9:90 (58:ac:78:55:d9:90) (TA)","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","45","Request-to-send, Flags=........C"
"2606","10.749422","","Cisco_55:d9:90 (58:ac:78:55:d9:90) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2607","10.749499","Routerboardc_e1:ab:de","f2:21:67:02:d4:c1","802.11","178","QoS Data, SN=318, FN=0, Flags=.p....F.C"
"2608","10.749545","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (TA)","Cisco_55:d9:90 (58:ac:78:55:d9:90) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"2609","10.758021","Cisco_55:d9:90","Broadcast","802.11","313","Beacon frame, SN=3187, FN=0, Flags=........C, BI=102, SSID=""eduroam"""
"2610","10.758206","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=427, FN=0, Flags=...PR..TC"
"2611","10.758894","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=427, FN=0, Flags=...PR..TC"
"2612","10.759873","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=427, FN=0, Flags=...PR..TC"
"2613","10.761130","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=427, FN=0, Flags=...PR..TC"
"2614","10.762210","f2:21:67:02:d4:c1","Cisco_55:d9:90","802.11","53","Null function (No data), SN=427, FN=0, Flags=...PR..TC"
"2615","10.762506","","f2:21:67:02:d4:c1 (f2:21:67:02:d4:c1) (RA)","802.11","39","Acknowledgement, Flags=........C"
"2616","10.770260","Cisco_55:d9:94","Broadcast","802.11","275","Beacon frame, SN=3188, FN=0, Flags=........C, BI=102, SSID=""UTguest"""
"2617","10.771052","","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","39","Clear-to-send, Flags=........C"
"2618","10.771094","Cisco_79:14:50 (00:f6:63:79:14:50) (TA)","ea:5a:2b:9d:72:ad (ea:5a:2b:9d:72:ad) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
